latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
17.398945,78.457085,505.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),weathercode (wmo code)
2020-10-16,29.4,22.0,0.00,0.00,3
2020-10-17,28.9,21.3,2.30,2.30,53
2020-10-18,29.3,22.2,3.80,3.80,61
2020-10-19,29.4,22.1,1.10,1.10,53
2020-10-20,28.1,22.4,13.30,13.30,63
2020-10-21,27.8,22.4,8.10,8.10,63
2020-10-22,30.1,21.2,0.00,0.00,3
2020-10-23,30.4,20.1,0.00,0.00,3
2020-10-24,30.6,20.3,0.00,0.00,3
2020-10-25,29.5,22.0,0.00,0.00,3
2020-10-26,29.5,20.6,0.00,0.00,1
2020-10-27,28.6,19.0,0.00,0.00,1
2020-10-28,29.2,19.1,0.00,0.00,3
2020-10-29,29.0,18.7,0.00,0.00,3
2020-10-30,28.4,20.9,0.00,0.00,3
2020-10-31,29.5,19.8,0.00,0.00,2
2020-11-01,29.8,19.4,0.00,0.00,0
2020-11-02,30.5,18.9,0.00,0.00,3
2020-11-03,30.1,20.0,0.00,0.00,2
2020-11-04,29.8,19.1,0.00,0.00,1
2020-11-05,29.7,17.4,0.00,0.00,2
2020-11-06,29.3,17.1,0.00,0.00,1
2020-11-07,30.0,20.1,0.00,0.00,3
2020-11-08,29.5,18.1,0.00,0.00,0
2020-11-09,28.2,15.4,0.00,0.00,0
2020-11-10,27.7,15.8,0.00,0.00,0
2020-11-11,28.9,14.2,0.00,0.00,3
2020-11-12,27.9,19.4,0.90,0.90,51
2020-11-13,29.1,20.6,0.10,0.10,51
2020-11-14,30.0,18.6,0.00,0.00,2
2020-11-15,29.6,18.0,0.00,0.00,3
2020-11-16,28.1,20.7,0.00,0.00,3
2020-11-17,29.9,19.1,0.00,0.00,3
2020-11-18,29.9,18.5,0.00,0.00,3
2020-11-19,29.5,21.1,0.00,0.00,3
2020-11-20,30.4,17.9,0.00,0.00,3
